available cuda: 2
Loaded pretrained weights for efficientnet-b1
training started: Jun10_19-07-43
epoch:00, train:0.955, valid:0.606, threshold: [0.56154178 1.81463033 2.33155297 2.45463565 4.46243783], score:0.700, best:0.700, date:Jun10_19-16-17
epoch:31, train:0.457, valid:0.350, threshold: [0.63588126 1.55416642 1.94164023 2.57167771 4.7210266 ], score:0.838, best:0.861, date:Jun10_23-32-41
epoch:32, train:0.433, valid:0.346, threshold: [0.71532072 1.31913237 1.66951906 2.29503541 3.37915707], score:0.859, best:0.861, date:Jun10_23-40-58
epoch:33, train:0.432, valid:0.329, threshold: [0.66357227 1.50626824 1.90779706 2.69311495 3.38424155], score:0.858, best:0.861, date:Jun10_23-49-17
epoch:34, train:0.426, valid:0.347, threshold: [0.76780429 1.41088594 1.88252821 2.42301631 3.44537799], score:0.858, best:0.861, date:Jun10_23-57-35
epoch:35, train:0.433, valid:0.371, threshold: [0.79739092 1.38052203 1.94435251 2.3267736  3.30628317], score:0.855, best:0.861, date:Jun11_00-05-52
epoch:36, train:0.423, valid:0.360, threshold: [0.54872025 1.54088353 1.9725523  2.55441091 4.99702076], score:0.840, best:0.861, date:Jun11_00-14-08
epoch:37, train:0.423, valid:0.320, threshold: [0.62857369 1.4416151  2.14605566 2.68428178 4.41545968], score:0.849, best:0.861, date:Jun11_00-22-25
epoch:38, train:0.419, valid:0.374, threshold: [0.66450081 1.48731098 1.8367234  2.47849111 5.11271607], score:0.837, best:0.861, date:Jun11_00-30-42
epoch:39, train:0.441, valid:0.361, threshold: [0.62916799 1.50511142 2.10445331 2.62146432 4.77110937], score:0.840, best:0.861, date:Jun11_00-39-01
epoch:40, train:0.415, valid:0.360, threshold: [0.69718909 1.7002605  2.42019118 2.89148342 3.49428891], score:0.851, best:0.861, date:Jun11_00-47-15
epoch:41, train:0.427, valid:0.445, threshold: [0.74426883 1.67410042 2.01144372 2.25803398 4.08908034], score:0.831, best:0.861, date:Jun11_00-55-33
epoch:42, train:0.413, valid:0.395, threshold: [0.6065173  1.27726395 1.83188199 2.47146923 5.1608315 ], score:0.837, best:0.861, date:Jun11_01-03-53
epoch:43, train:0.415, valid:0.351, threshold: [0.66354604 1.35690823 2.09073839 2.67767078 4.3678747 ], score:0.845, best:0.861, date:Jun11_01-12-09
epoch:44, train:0.417, valid:0.350, threshold: [0.75090562 1.49759693 2.00213461 2.50285113 3.22832307], score:0.859, best:0.861, date:Jun11_01-20-27
epoch:45, train:0.408, valid:0.353, threshold: [0.62659794 1.59688815 2.12448075 2.49180643 4.78499543], score:0.841, best:0.861, date:Jun11_01-28-43
epoch:46, train:0.433, valid:0.349, threshold: [0.74576573 1.44967586 2.02545227 2.55366061 3.26274052], score:0.858, best:0.861, date:Jun11_01-37-01
epoch:47, train:0.409, valid:0.341, threshold: [0.70725738 1.66285497 2.15845491 2.41763465 3.3315038 ], score:0.858, best:0.861, date:Jun11_01-45-19
epoch:48, train:0.410, valid:0.343, threshold: [0.78442375 1.55725075 2.2180041  2.73595604 3.54154367], score:0.857, best:0.861, date:Jun11_01-53-37
epoch:49, train:0.410, valid:0.389, threshold: [0.6499684  1.35565734 1.92989461 2.58267505 5.13954708], score:0.838, best:0.861, date:Jun11_02-01-55
training finished: Jun11_02-01-55
